0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,label
-0.6422901148868866,0.35107977308857685,0.5003621852377147,0.7404675124050235,0.04748332177354688,-0.18539484545961504,1.0111340655183614,-0.07753040991435001,0.2829880884362813,-1.2037749526586217,-1.9680282973997105,-0.2033083808148772,-0.7958315406845782,-0.33746164442107807,-0.9084926558500975,1.732590152380736,0.4920839010561807,0.07152953036993467,0.06987787822640504,0.8707339922843372,0.0
-0.09406459175429588,-0.24103557281649216,-0.7519250151019717,-0.032864322049178746,-0.38184203857752186,1.0199640463010788,-0.38619585336323287,0.64431085084198,2.929210326421697,-1.3046136005114737,0.8707026246495508,0.7716264541645309,0.22692728260608064,1.7457245960062924,0.3044965637428646,0.9621223364832937,0.5487180615454386,0.5901977693567426,1.788150711467566,-0.15437918247762306,0.0
-0.35257081097070436,-0.17266079800504966,0.238475328673824,0.17465082205921917,-0.8893868927184678,-0.3053398748092173,-1.23925038858756,0.35293379123708807,0.5488016082459212,-0.9551471579044549,-0.44528067675766264,-0.17144551849904102,0.4305981393550427,0.5492108345677977,-1.4082482477650673,-0.7557222860369459,-0.7503416759045572,0.28259228551080967,0.41156219099854935,-0.21887336711702213,0.0
-0.7566318453731049,0.3823197364609159,0.19646496839298241,-0.010682177476619344,0.04581486930546705,1.6855111020688351,1.6158387181652585,-0.008590861256916903,-1.625241786573332,-0.8321296190961563,0.2086254203937943,-0.3458991687857848,-0.5478349865479043,0.6768403134129501,1.1569987348767758,0.6294225316327058,-1.2631621957779575,-2.2407357210007115,-1.3678041663250493,0.7400780009421771,0.0
3.0715019205400766,-1.3976925872071337,3.5940277042976114,-1.2440498956818307,-0.7556089961128136,1.8475178740337177,-0.4286446107447009,-0.7874113357859437,-1.2069610675531541,-0.4945823023314347,-0.5701255964647686,1.5439762336289253,-0.3000178379986823,-1.2939839480920237,-0.7473705830857168,1.1868553180978705,-0.5056493659023139,0.613885498585953,-1.6141943601644813,-2.072539696173901,0.0
-0.6107586657329575,-1.0899335571444528,-0.12890591664351736,-0.635759283101499,-0.9906522035387593,1.896125253213941,-0.2930929205593223,1.4068976554514836,-1.3098888771179555,0.5809659123841324,-0.03823657283020702,1.1215285443476044,1.5900429547675676,-0.20130642681439392,0.6698610406412886,0.35929643450378257,1.3581168599980498,-0.043630635602367976,0.43896088580626724,0.7432780818015885,0.0
0.013828971117185122,-0.20152510893328263,1.654099022020391,-0.34998658080325823,-0.25565671558426367,0.8140915283952331,1.7255221686620352,1.06192548312109,-0.5121754980982095,1.9462490466223024,1.2739596623431404,-1.7915698528713986,0.447893343968101,-2.3370345083229465,0.6394541507929857,0.541957531588373,-0.2924752488169176,0.45242175462098494,1.278084895333095,-0.1136137853819629,0.0
0.08084776132735379,1.7141923511526185,0.36607453359616515,1.9477904592041204,0.00028471905039201056,0.11532256146829381,0.5196381370073836,0.27508688703683304,0.11266519385746182,1.0728999284738363,0.2187125560211487,0.7169555233838801,0.7026434161193571,-0.36388455023280725,-0.7253099002365343,-0.19856071317105256,-0.3587045830269046,-0.6489864553209904,0.6882112110896819,0.7118537200238922,0.0
-0.46753826660890674,0.27950542052908317,-0.7315077279587061,0.14332181527400772,0.3176942326500847,-2.231353021154916,0.2639875616052173,0.13053539881569468,-3.217038567491105,-0.32789162494264107,-0.12341471740831488,-0.9213459134517098,-1.0374406847339834,0.8258888402700488,0.22875529059604505,1.1340743038230072,1.4081878574749358,0.5881655070644807,0.6518539349727662,-0.4588465198058955,0.0
-0.5940990117850994,-1.0052885751426641,-1.142433904758908,0.12769156955178743,0.14965931994646609,0.220372810844551,-0.5551878471544869,1.3645598728396222,-0.9317002081961231,-2.058645592227036,-0.33181474975939235,0.04207543611362004,0.3433911791196743,-0.19761602254306998,-0.17786936245486745,-0.1893883741430109,-0.09051735137492972,-0.8279780129527996,0.5421384368778318,0.2092791892373941,0.0
-0.07089087401117172,0.5051082216610597,-1.4452059125722398,-0.8411742756117987,1.1395724683871278,0.05632034548746079,0.5523092465053999,-2.313917381457188,-0.10744548569087048,0.9380083143396274,-1.1391129131813797,1.1401997214978778,1.551397163860843,1.59134103785247,-2.0517800949394958,-1.1136567907318728,0.34164319230948703,0.30338156781008163,-0.2820863650721349,-0.9169708146603106,0.0
0.5100924371226742,-1.785862700707144,-2.2326902950719827,-1.2044885741449527,0.6216941848857348,0.20528941034468454,-0.34278604339209673,-0.04689860314033803,-0.37148990154127187,-0.8574907583379535,0.45769317332436327,1.321316821738823,0.008968719060557222,-0.5967292136377979,1.1809040350985889,0.6874314678522149,0.022363343250627946,-0.6072435147227705,1.8787719576676796,-0.7920231936073769,0.0
-1.500881825258563,-0.7251275062441239,0.46904557570374805,0.8519958365330107,-0.38352195151755253,-0.3690526488520709,1.0022842840744473,0.6980486127860535,0.5604218705761997,-0.02094928266244102,1.4532980854572186,-0.6020856560178601,0.3787438490426895,0.6728873726097404,0.6481870992852821,-1.6416481865947108,0.13243696421471804,-1.7227890823622132,0.18805213282751868,0.5142861597614451,0.0
